primary_name,production_budget,domestic_gross,worldwide_gross,domestic_roi,worldwide_roi,averagerating,numvotes,count,total_production_budget,total_domestic_gross,total_worldwide_gross
Tamar van den Dop,60000000.0,14218868.0,14816494.0,0.23698113333333334,0.24694156666666667,5.7,233.0,1,60000000,14218868,14816494
Taras Khymych,32000000.0,36299670.0,36299670.0,1.1343646875,1.1343646875,7.1,15.0,1,32000000,36299670,36299670
Tarsem Singh,80000000.0,74219592.0,192587958.5,0.9386650172549019,2.431672009803922,5.8,116251.0,2,160000000,148439184,385175917
Tarun Sudhir,47500000.0,42754105.0,112214531.0,0.9000864210526316,2.3624111789473683,6.3,61.0,1,47500000,42754105,112214531
Tarô Ohtani,22000000.0,217631306.0,517600000.0,9.892332090909091,23.527272727272727,5.8,229.0,1,22000000,217631306,517600000
Tate Taylor,33333333.333333332,91890185.66666667,140246028.66666666,3.1608888451851853,4.5029927644444445,7.166666666666667,187566.66666666666,3,100000000,275670557,420738086
Tatsuya Nagamine,8500000.0,30376755.0,122747755.0,3.573735882352941,14.440912352941176,8.0,16465.0,1,8500000,30376755,122747755
Taylor Grant,15000000.0,11614954.0,11614954.0,0.7743302666666667,0.7743302666666667,6.1,16.0,1,15000000,11614954,11614954
Taylor Hackford,25000000.0,6471077.333333333,16782747.666666668,0.20647613333333334,0.5011267676190476,5.833333333333333,38048.666666666664,3,75000000,19413232,50348243
Telen Rodwell,15000000.0,35060689.0,81357930.0,2.337379266666667,5.423862,6.3,20.0,1,15000000,35060689,81357930
Terrence Malick,35000000.0,13305665.0,61721826.0,0.38016185714285716,1.7634807428571428,6.8,156266.0,1,35000000,13305665,61721826
Terry George,90000000.0,8224288.0,10551417.0,0.09138097777777777,0.11723796666666667,6.1,164555.0,1,90000000,8224288,10551417
Thanadol Nualsuth,8000000.0,35095904.0,36005871.0,4.386988,4.500733875,4.3,136.0,1,8000000,35095904,36005871
The Lowpriest,16000000.0,68525609.0,119739110.0,4.2828505625,7.483694375,6.5,14.0,1,16000000,68525609,119739110
The Tilford Brothers,127500000.0,137748063.0,356148063.0,1.0803769647058823,2.7933181411764707,7.2,23.0,1,127500000,137748063,356148063
Thea Sharrock,20000000.0,56245075.0,208265198.0,2.81225375,10.4132599,7.4,174567.0,1,20000000,56245075,208265198
Theodore Melfi,19000000.0,106872499.5,143304475.0,5.089750047692307,6.744558704615384,7.55,130251.5,2,38000000,213744999,286608950
Thomas Balmès,3000000.0,2746453.0,5746453.0,0.9154843333333333,1.9154843333333333,7.1,270.0,1,3000000,2746453,5746453
Thomas Bezucha,20000000.0,23186769.0,39686769.0,1.15933845,1.98433845,5.8,38731.0,1,20000000,23186769,39686769
Thomas Carter,15000000.0,30127963.0,30138912.0,2.008530866666667,2.0092608,6.7,14498.0,1,15000000,30127963,30138912
Thomas Imbach,25000000.0,16468499.0,46734733.0,0.65873996,1.86938932,5.5,753.0,1,25000000,16468499,46734733
Thor Freudenthal,52500000.0,66281589.5,138906932.5,2.514340577777778,3.6810301111111112,6.0,70476.5,2,105000000,132563179,277813865
Tim Burton,95333333.33333333,96261899.33333333,286194476.6666667,0.8708983206963298,2.2595812915057816,6.633333333333333,189908.66666666666,6,572000000,577571396,1717166860
Tim Hill,63000000.0,108085305.0,188657593.0,1.7156397619047619,2.994564968253968,5.4,28893.0,1,63000000,108085305,188657593
Tim Johnson,47500000.0,59137647.666666664,143597021.33333334,0.4651540769230769,30.851850194871798,6.599999999999999,85831.0,3,142500000,177412943,430791064
Tim Kirkby,19000000.0,5059608.0,5103675.0,0.26629515789473684,0.26861447368421054,5.0,6657.0,1,19000000,5059608,5103675
Tim Miller,58000000.0,363070709.0,801025593.0,6.259839810344827,13.810786086206896,8.0,820847.0,1,58000000,363070709,801025593
Tim Story,16321428.57142857,63597524.571428575,75084792.42857143,6.215729257142856,6.744133344047619,6.371428571428571,31984.0,7,114250000,445182672,525593547
Timo Tjahjanto,75000000.0,47059963.0,95572749.0,0.6274661733333333,1.27430332,6.5,4472.0,1,75000000,47059963,95572749
Timothy Fielding,35000000.0,10161183.0,61492104.0,0.2903195142857143,1.756917257142857,6.8,126.0,1,35000000,10161183,61492104
Timothy Fontaine,7000000.0,5430822.0,5430822.0,0.7758317142857143,0.7758317142857143,8.1,11.0,1,7000000,5430822,5430822
Timothy Reckart,20000000.0,40847995.0,62758010.0,2.04239975,3.1379005,6.1,5159.0,1,20000000,40847995,62758010
Timur Bekmambetov,59166666.666666664,45643205.333333336,100806131.66666667,1.9001702613385314,2.6285876729044837,5.766666666666667,72934.33333333333,3,177500000,136929616,302418395
Tina Gordon,11000000.0,9177065.0,9307166.0,0.8342786363636364,0.846106,5.3,4452.0,1,11000000,9177065,9307166
Tobias Nölle,5500000.0,1060512.0,1060512.0,0.19282036363636362,0.19282036363636362,6.1,206.0,1,5500000,1060512,1060512
Tod Williams,3000000.0,84752907.0,177512032.0,28.250969,59.17067733333333,5.7,93122.0,1,3000000,84752907,177512032
Todd Graff,27500000.0,30932113.0,31157914.0,1.124804109090909,1.1330150545454545,5.8,7575.0,1,27500000,30932113,31157914
Todd Haynes,11800000.0,12711491.0,42843521.0,1.077245,3.6308068644067797,7.2,100680.0,1,11800000,12711491,42843521
Todd Lincoln,17000000.0,4936819.0,10637281.0,0.29040111764705884,0.6257224117647059,4.1,18112.0,1,17000000,4936819,10637281
Todd Phillips,65000000.0,132679290.33333333,294812617.0,1.862749593397436,4.104339203653846,6.7,296784.0,3,195000000,398037871,884437851
Todd Robinson,18000000.0,1034589.0,1199510.0,0.05747716666666667,0.06663944444444445,5.9,12786.0,1,18000000,1034589,1199510
Todd Rodgers,20000000.0,32051917.0,32051917.0,1.60259585,1.60259585,5.1,157.0,1,20000000,32051917,32051917
Todd Strauss-Schulson,12250000.0,17530515.5,18132872.5,0.876525775,0.906643625,6.449999999999999,46185.0,2,24500000,35061031,36265745
Tom Boyle,3500000.0,41411015.0,95127344.0,11.83171857142857,27.179241142857144,6.0,14.0,1,3500000,41411015,95127344
Tom Brady,10000000.0,2529395.0,2529395.0,0.2529395,0.2529395,3.3,10648.0,1,10000000,2529395,2529395
Tom Collins,7500000.0,27897953.5,51773041.5,4.9791586,8.126228,7.5,489.0,2,15000000,55795907,103546083
Tom Dey,50000000.0,33644788.0,89895930.0,0.67289576,1.7979186,4.2,13283.0,1,50000000,33644788,89895930
Tom Donahue,20000000.0,9479390.0,9985316.0,0.4739695,0.4992658,7.7,74.0,1,20000000,9479390,9985316
Tom Ford,22500000.0,10663357.0,32398681.0,0.47392697777777776,1.4399413777777779,7.5,205240.0,1,22500000,10663357,32398681
Tom Gormican,8000000.0,26068955.0,53068955.0,3.258619375,6.633619375,6.2,92148.0,1,8000000,26068955,53068955
Tom Hanks,30000000.0,35608245.0,61449135.0,1.1869415,2.0483045,6.1,58927.0,1,30000000,35608245,61449135
Tom McCarthy,20000000.0,45055776.0,92088460.0,2.2527888,4.604423,8.1,365110.0,1,20000000,45055776,92088460
Tom McGrath,133333333.33333333,179936789.33333334,526562413.6666667,1.3446799066560564,3.9047555738213973,6.8,149358.66666666666,3,400000000,539810368,1579687241
Tom Putnam,225000.0,1109276.0,1109276.0,4.930115555555555,4.930115555555555,7.5,663.0,1,225000,1109276,1109276
Tom Shkolnik,15000000.0,1658706.0,1658706.0,0.1105804,0.1105804,5.5,328.0,1,15000000,1658706,1658706
Tom Shoval,13000000.0,2703296.0,24001573.0,0.20794584615384615,1.846274846153846,6.1,327.0,1,13000000,2703296,24001573
Tom Tykwer,48066666.666666664,10460180.0,47604885.333333336,0.13147542947401183,0.5535357790227202,6.733333333333333,122419.0,3,144200000,31380540,142814656
Tom Vaughan,31000000.0,12482741.0,15826984.0,0.40266906451612905,0.5105478709677419,6.5,15673.0,1,31000000,12482741,15826984
Tomas Alfredson,28000000.0,15410079.0,62339478.5,0.6702821904761905,2.5568690142857142,6.1,111390.0,2,56000000,30820158,124678957
Tommy Lee Jones,16000000.0,2429989.0,8217571.0,0.1518743125,0.5135981875,6.6,27724.0,1,16000000,2429989,8217571
Tommy Wirkola,50000000.0,55703475.0,214949716.0,1.1140695,4.29899432,6.1,183387.0,1,50000000,55703475,214949716
Tony Chan,30000000.0,58715510.0,115150424.0,1.9571836666666667,3.838347466666667,4.4,147.0,1,30000000,58715510,115150424
Tony Gilroy,125000000.0,113203870.0,280355920.0,0.90563096,2.24284736,6.7,268678.0,1,125000000,113203870,280355920
Tony Glazer,75000000.0,34636443.0,77636443.0,0.46181924,1.0351525733333333,5.7,446.0,1,75000000,34636443,77636443
Tony Goldwyn,12500000.0,6797696.0,11826980.0,0.54381568,0.9461584,7.2,39771.0,1,12500000,6797696,11826980
Tony Leondis,50000000.0,86089513.0,216562312.0,1.72179026,4.33124624,3.2,47294.0,1,50000000,86089513,216562312
Tony Mahony,50000000.0,103804407.0,170857676.0,2.07608814,3.41715352,6.3,5788.0,1,50000000,103804407,170857676
Tony Scott,95000000.0,81562942.0,165720921.0,0.8585572842105264,1.744430747368421,6.8,173019.0,1,95000000,81562942,165720921
Tor Iben,4000000.0,9427026.0,19174817.0,2.3567565,4.79370425,5.1,467.0,1,4000000,9427026,19174817
Travis Cluff,100000.0,22764410.0,41656474.0,227.6441,416.56474,4.2,17763.0,1,100000,22764410,41656474
Travis Knight,78500000.0,87609338.5,271371855.5,1.0600813164884135,2.9853534615864525,7.35,99866.5,2,157000000,175218677,542743711
Travis Zariwny,1500000.0,21158188.0,30351664.0,14.105458666666667,20.234442666666666,3.7,7873.0,1,1500000,21158188,30351664
Trevor Wall,18000000.0,17062499.0,30535660.0,0.9479166111111111,1.6964255555555556,3.6,7951.0,1,18000000,17062499,30535660
Trey Edward Shults,2515000.0,7064969.5,9932512.5,3.8122116999999998,4.3857203,6.7,37478.0,2,5030000,14129939,19865025
Trish Sie,45000000.0,104897530.0,185736412.0,2.331056222222222,4.127475822222222,5.8,45127.0,1,45000000,104897530,185736412
Tristan Clay,26000000.0,57891803.0,96666486.0,2.2266078076923077,3.717941769230769,3.3,275.0,1,26000000,57891803,96666486
Tristan Patterson,18000000.0,6000000.0,6000000.0,0.3333333333333333,0.3333333333333333,5.8,516.0,1,18000000,6000000,6000000
Troy Nixey,25000000.0,24046682.0,39126427.0,0.96186728,1.56505708,5.6,44490.0,1,25000000,24046682,39126427
Tyler Gillett,7000000.0,15821461.0,36146087.0,2.260208714285714,5.163726714285715,4.1,15502.0,1,7000000,15821461,36146087
Tyler Perry,21500000.0,48679983.25,49909398.5,2.2781777914285715,2.3374381936904762,5.275,7124.0,4,86000000,194719933,199637594
Tyson Caron,10100000.0,10143618.0,10143618.0,1.0043186138613862,1.0043186138613862,4.7,192.0,1,10100000,10143618,10143618
Ubay Fox,10000000.0,20384136.0,20384136.0,2.0384136,2.0384136,4.5,205.0,1,10000000,20384136,20384136
Ulrika Bengts,5500000.0,5580479.0,5580479.0,1.0146325454545455,1.0146325454545455,5.8,123.0,1,5500000,5580479,5580479
V.K. Prakash,27875000.0,24203818.0,45598899.25,1.2514058974014337,2.269041533154122,5.825,276.25,4,111500000,96815272,182395597
Valeria Golino,18000000.0,30272254.0,62646763.0,1.681791888888889,3.480375722222222,6.8,1704.0,1,18000000,30272254,62646763
Valerie Faris,25000000.0,12638526.0,18445379.0,0.50554104,0.73781516,6.7,43245.0,1,25000000,12638526,18445379
Van M. Pham,500000.0,2047570.0,2047570.0,4.09514,4.09514,7.2,85.0,1,500000,2047570,2047570
Van Royko,3000000.0,7233471.0,7241309.0,2.411157,2.4137696666666666,6.7,127.0,1,3000000,7233471,7241309
Vanja Kovacevic,36000000.0,215288866.0,433449571.0,5.980246277777778,12.040265861111111,5.1,15.0,1,36000000,215288866,433449571
Veronica Pierce,150000000.0,412563408.0,821133378.0,2.75042272,5.47422252,4.2,20.0,1,150000000,412563408,821133378
Vic Armstrong,17250000.0,9120632.5,12495275.0,0.5522129222972972,0.7631280785472973,3.1,33515.0,2,34500000,18241265,24990550
Victor Vu,75000000.0,34343574.0,219519367.0,0.45791432,2.926924893333333,6.3,50.0,1,75000000,34343574,219519367
Vijay Krishna Acharya,24000000.0,8031955.0,11723620.0,0.3346647916666667,0.48848416666666666,5.4,40466.0,1,24000000,8031955,11723620
Viko Nikci,3000000.0,32653000.0,32653000.0,10.884333333333334,10.884333333333334,6.9,15.0,1,3000000,32653000,32653000
Vikramaditya Motwane,30000000.0,6916869.0,6916869.0,0.2305623,0.2305623,7.6,7683.0,1,30000000,6916869,6916869
Vince D'Amato,20000000.0,111035005.0,245303505.0,5.55175025,12.26517525,3.4,29.0,1,20000000,111035005,245303505
Vincent D'Onofrio,65000000.0,69688384.0,69688384.0,1.0721289846153845,1.0721289846153845,6.0,1573.0,1,65000000,69688384,69688384
Vincent Lannoo,20000000.0,20268825.0,20268825.0,1.01344125,1.01344125,6.2,851.0,1,20000000,20268825,20268825
Vincenzo Marra,20000000.0,1190018.0,5345869.0,0.0595009,0.26729345,6.2,63.0,1,20000000,1190018,5345869
Vinko Moderndorfer,75000000.0,34343574.0,219519367.0,0.45791432,2.926924893333333,6.3,183.0,1,75000000,34343574,219519367
Viorel Sergovici,7500000.0,27897953.5,51773041.5,4.9791586,8.126228,7.2,17.0,2,15000000,55795907,103546083
Vitaliy Versace,85000000.0,233632142.0,427230516.0,2.748613435294118,5.026241364705882,6.3,11.0,1,85000000,233632142,427230516
Vladimir V. Feyer,5900000.0,22231658.0,37831658.0,3.768077627118644,6.412145423728814,4.7,133.0,1,5900000,22231658,37831658
Vlado Skafar,15000000.0,71628180.0,148095566.0,4.775212,9.873037733333334,6.7,25.0,1,15000000,71628180,148095566
Vyacheslav Kaminskiy,22000000.0,1810078.0,4065020.0,0.08227627272727273,0.18477363636363636,5.6,607.0,1,22000000,1810078,4065020
Wajed Ali Sumon,24000000.0,39687694.0,99135571.0,1.6536539166666666,4.130648791666666,4.9,12.0,1,24000000,39687694,99135571
Wally Pfister,100000000.0,23022309.0,103039258.0,0.23022309,1.03039258,6.3,204481.0,1,100000000,23022309,103039258
Walt Becker,90000000.0,85886987.0,249517956.0,0.9542998555555555,2.772421733333333,5.1,14507.0,1,90000000,85886987,249517956
Walt Dohrn,125000000.0,153707064.0,344150134.0,1.229656512,2.753201072,6.5,63295.0,1,125000000,153707064,344150134
Walter Hill,55000000.0,9489829.0,22597969.0,0.17254234545454544,0.41087216363636364,5.7,44816.0,1,55000000,9489829,22597969
Wash Westmoreland,5000000.0,18656400.0,41699612.0,3.73128,8.3399224,7.5,116832.0,1,5000000,18656400,41699612
Wayne Blair,9000000.0,2450867.0,20395040.0,0.27231855555555556,2.2661155555555554,7.0,12143.0,1,9000000,2450867,20395040
Wayne Wang,6000000.0,1348205.0,11348205.0,0.22470083333333332,1.8913675,6.1,3429.0,1,6000000,1348205,11348205
Wes Anderson,23500000.0,52294242.5,116414853.5,2.3751035786290324,4.796372985887096,7.949999999999999,462677.0,2,47000000,104588485,232829707
Wes Ball,47500000.0,92062527.0,329443011.5,2.1759412029893923,7.667975175747348,6.55,294090.5,2,95000000,184125054,658886023
Wes Craven,32500000.0,26462681.5,56358530.0,0.7721503000000001,1.534419275,5.5,68580.0,2,65000000,52925363,112717060
Whit Stillman,3000000.0,1007535.0,1324299.0,0.335845,0.441433,5.7,8794.0,1,3000000,1007535,1324299
Will Gluck,39500000.0,78837393.25,177440678.5,3.1302352457692306,5.701874673392858,6.4,176653.0,4,158000000,315349573,709762714
Will Graham,10000000.0,8840453.0,31164747.0,0.8840453,3.1164747,4.3,92980.0,1,10000000,8840453,31164747
Will Speck,32000000.0,41262979.5,70590882.0,1.3390136321637427,2.326768190643275,5.949999999999999,74957.0,2,64000000,82525959,141181764
William Brent Bell,5500000.0,44541250.5,84990221.0,28.4224503,54.2907926,5.1,51239.5,2,11000000,89082501,169980442
William Friedkin,10000000.0,1291645.0,4659110.0,0.1291645,0.465911,6.7,67842.0,1,10000000,1291645,4659110
Wladyslaw Pasikowski,6500000.0,1109660.0,1744952.0,0.17071692307692307,0.26845415384615384,5.8,112.0,1,6500000,1109660,1744952
Wojciech Klimala,180000000.0,73864507.0,180047784.0,0.4103583722222222,1.0002654666666666,7.9,11.0,1,180000000,73864507,180047784
Wojciech Staron,19500000.0,14600422.5,31450279.0,0.5741833269230769,1.5530239615384616,7.5,61.0,2,39000000,29200845,62900558
Wolfgang Meyer,30000000.0,36918811.0,51078541.0,1.2306270333333333,1.7026180333333334,5.0,833.0,1,30000000,36918811,51078541
Woody Allen,21125000.0,27538425.25,93497391.5,1.1855630846899226,4.218589385594315,6.9,164235.5,4,84500000,110153701,373989566
Xavier Dolan,4900000.0,3498695.0,17536004.0,0.714019387755102,3.5787763265306123,8.1,43020.0,1,4900000,3498695,17536004
Xavier Giannoli,15500000.0,17782900.0,20633131.0,1.239092737394958,1.4067533844537816,5.85,853.5,2,31000000,35565800,41266262
Xiaogang Feng,13000000.0,2703296.0,24001573.0,0.20794584615384615,1.846274846153846,7.1,2221.0,1,13000000,2703296,24001573
Xiaoxing Yi,15000000.0,13843771.0,59168692.0,0.9229180666666666,3.9445794666666667,6.2,13.0,1,15000000,13843771,59168692
Xinman Li,53000000.0,22852487.0,22852487.0,0.431179,0.431179,6.7,15.0,1,53000000,22852487,22852487
Ya'Ke Smith,70000000.0,65011757.0,131011757.0,0.9287393857142857,1.8715965285714287,6.9,142.0,1,70000000,65011757,131011757
Yam Laranas,25000000.0,8114270.0,29206732.0,0.3245708,1.16826928,5.6,1617.0,1,25000000,8114270,29206732
Yann Demange,30000000.0,24004833.0,25947983.0,0.8001611,0.8649327666666666,6.4,16255.0,1,30000000,24004833,25947983
Yarrow Cheney,75000000.0,368384330.0,886750534.0,4.911791066666667,11.823340453333333,6.5,161997.0,1,75000000,368384330,886750534
Yaser Talebi,36500000.0,52738724.0,99180143.5,2.281213525,4.6032845,7.4,17.0,2,73000000,105477448,198360287
Yash Chopra,9200000.0,3047539.0,5806666.0,0.3312542391304348,0.631159347826087,6.8,48364.0,1,9200000,3047539,5806666
Yelena Renard,15000000.0,71628180.0,148095566.0,4.775212,9.873037733333334,6.8,24.0,1,15000000,71628180,148095566
Yi-an Lou,25000000.0,23591432.0,29863840.0,0.94365728,1.1945536,1.7,70.0,1,25000000,23591432,29863840
Yildiz Hülya Bilban,11000000.0,5599781.0,72989781.0,0.509071,6.6354346363636365,4.5,56.0,1,11000000,5599781,72989781
Yimou Zhang,76500000.0,38905052.5,183569926.0,5.592690350000001,6.55712284,6.65,58077.0,2,153000000,77810105,367139852
Ying Jiang,15000000.0,13843771.0,59168692.0,0.9229180666666666,3.9445794666666667,6.2,13.0,1,15000000,13843771,59168692
Yiu Fai Lo,3000000.0,2746453.0,5746453.0,0.9154843333333333,1.9154843333333333,7.2,197.0,1,3000000,2746453,5746453
Yolanda Torres,5000000.0,6755271.0,6755271.0,1.3510542,1.3510542,6.3,14.0,1,5000000,6755271,6755271
Yona Rozenkier,3000000.0,5529144.0,11322573.0,1.843048,3.774191,7.6,11.0,1,3000000,5529144,11322573
Yonghong Liu,15000000.0,13843771.0,59168692.0,0.9229180666666666,3.9445794666666667,6.2,13.0,1,15000000,13843771,59168692
Yoon-ki Lee,15000000.0,13843771.0,59168692.0,0.9229180666666666,3.9445794666666667,6.6,269.0,1,15000000,13843771,59168692
Yorgos Lanthimos,9750000.0,21781530.5,56066881.5,2.1673681,5.139334744444445,7.35,149316.5,2,19500000,43563061,112133763
Yoshihiro Nakamura,12000000.0,22673340.0,22673340.0,1.889445,1.889445,6.5,501.0,1,12000000,22673340,22673340
Yossi Madmoni,20500000.0,2068343.0,8846736.5,0.11468641062801932,0.40939917149758454,7.0,124.5,2,41000000,4136686,17693473
Young-Sung Sohn,45000000.0,92115211.0,117615211.0,2.047004688888889,2.6136713555555557,6.9,1186.0,1,45000000,92115211,117615211
Youssef Delara,2416666.6666666665,1057422.3333333333,1120605.0,0.7958629777777778,0.8309322666666666,5.3,803.3333333333334,3,7250000,3172267,3361815
Yuan Tian,15000000.0,13843771.0,59168692.0,0.9229180666666666,3.9445794666666667,6.2,13.0,1,15000000,13843771,59168692
Yugesh Walia,45000000.0,67061228.0,135808837.0,1.4902495111111111,3.0179741555555557,6.3,29.0,1,45000000,67061228,135808837
Yujiro Harumoto,32000000.0,17804299.0,43603990.0,0.55638434375,1.3626246875,3.9,13.0,1,32000000,17804299,43603990
Yusup Razykov,6500000.0,4002293.0,20412841.0,0.6157373846153846,3.1404370769230767,6.4,38.0,1,6500000,4002293,20412841
Zach Braff,15000000.0,24304920.0,42631972.0,1.2371611875,2.188292479166667,6.65,50662.5,2,30000000,48609840,85263944
Zack Snyder,190000000.0,188499564.4,484184022.8,0.8840754436444443,2.2438635181333337,6.640000000000001,369098.6,5,950000000,942497822,2420920114
Zack Ward,18000000.0,4100000.0,4100000.0,0.22777777777777777,0.22777777777777777,4.0,808.0,1,18000000,4100000,4100000
